id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,,filename,link
14604,Men,Accessories,Socks,Socks,Green,Summer,2011,Casual,United Colors of Benetton Men Stripes Green Socks,,14604.jpg,http://assets.myntassets.com/v1/images/style/properties/ddb28ca95c2f393d91fbc1480d4052b8_images.jpg
4381,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011,Casual,Superman Men's Silhouette Light Blue T-shirt,,4381.jpg,http://assets.myntassets.com/v1/images/style/properties/9af8eb6d150cbf09178137613fb1e594_images.jpg
46623,Unisex,Accessories,Bags,Backpacks,Black,Summer,2012,Casual,Nike Unisex Ultimatum Max Backpack,,46623.jpg,http://assets.myntassets.com/v1/images/style/properties/8705fb78a89aedee509372dabeb00045_images.jpg
19927,Men,Footwear,Sandal,Sandals,Grey,Fall,2011,Casual,ADIDAS Men Receptor Grey Sandals,,19927.jpg,http://assets.myntassets.com/v1/images/style/properties/3fa8e7f3bd3eeb217a8cb060d1db2567_images.jpg
7504,Women,Apparel,Topwear,Tshirts,Pink,Summer,2011,Sports,Nike Women's Smash Pink T-shirt,,7504.jpg,http://assets.myntassets.com/v1/images/style/properties/45238d144ec35bc28a35230fb0f7934b_images.jpg
22366,Men,Apparel,Topwear,Tshirts,White,Fall,2011,Casual,Ed Hardy Men New Tiger White T-Shirt,,22366.jpg,http://assets.myntassets.com/v1/images/style/properties/b470ee8121b08981d0e1385aaf7b4f46_images.jpg
3998,Men,Footwear,Flip Flops,Flip Flops,Black,Summer,2011,Casual,Spalding Men's Black and White Graphic Flip Flop,,3998.jpg,http://assets.myntassets.com/v1/images/style/properties/91352b9549b9c0d570180dd1be12738d_images.jpg
51694,Unisex,Accessories,Eyewear,Sunglasses,Brown,Winter,2016,Casual,Van Heusen Unisex Sunglasses VH216-C2,,51694.jpg,http://assets.myntassets.com/v1/images/style/properties/Van-Heusen-Unisex-Brown-Sunglasses_c9daa6b4b86307e4a8ce1f4576923e67_images.jpg
16153,Men,Footwear,Shoes,Formal Shoes,Black,Fall,2011,Formal,Enroute Men Leather Black Formal Shoes,,16153.jpg,http://assets.myntassets.com/v1/images/style/properties/c80c08ee91ff76e9ef5f3ec53fc6b6a7_images.jpg
17081,Women,Accessories,Wallets,Wallets,Blue,Winter,2015,Casual,Lino Perros Women Denim Blue Wallet,,17081.jpg,http://assets.myntassets.com/v1/images/style/properties/8adcbdc72af005d52b053e6dd93ecc2c_images.jpg
50746,Men,Footwear,Shoes,Formal Shoes,Black,Winter,2018,Formal,Red Chief Men Black Formal Shoes,,50746.jpg,http://assets.myntassets.com/v1/images/style/properties/70545e7653ee98ed7a82d2b13fc2d93b_images.jpg
34203,Men,Apparel,Bottomwear,Track Pants,Charcoal,Winter,2013,Casual,Proline Men Charcoal Grey Track Pants,,34203.jpg,http://assets.myntassets.com/v1/images/style/properties/Proline-Men-Grey-Track-Pants_0bfd1e2ecdfb383b0b95593b68ef704d_images.jpg
55234,Women,Personal Care,Makeup,Foundation and Primer,Skin,Summer,2019,Casual,Lakme 9to5 Flawless Makeup Marble Foundation,,55234.jpg,http://assets.myntassets.com/assets/images/55234/2018/5/3/11525323471619-Lakme-9to5-Flawless-Makeup-Marble-Foundation-7751525323471576-1.jpg
13421,Men,Apparel,Topwear,Tshirts,Black,Summer,2011,Casual,United Colors of Benetton Men Stripes Black Polo T-shirts,,13421.jpg,http://assets.myntassets.com/v1/images/style/properties/783442c36bbe6603d9bd4b370af1bf9f_images.jpg
27614,Men,Apparel,Bottomwear,Trousers,Beige,Summer,2012,Casual,Scullers Men Beige Trousers,,27614.jpg,http://assets.myntassets.com/v1/images/style/properties/40b830e01b25eee921ea6c1ba16f1629_images.jpg
22154,Men,Footwear,Shoes,Formal Shoes,Black,Fall,2011,Formal,Lee Cooper Men Black Formal Shoes,,22154.jpg,http://assets.myntassets.com/v1/images/style/properties/8ad35a71d39ef0432055771175ca3adc_images.jpg
16361,Men,Apparel,Topwear,Shirts,Maroon,Fall,2011,Formal,Peter England Men Stripes Maroon Shirt,,16361.jpg,http://assets.myntassets.com/v1/images/style/properties/9eb242530f597631a641415ccee785eb_images.jpg
46411,Men,Apparel,Topwear,Sweatshirts,Black,Summer,2012,Casual,ADIDAS Men Black Sweatshirt,,46411.jpg,http://assets.myntassets.com/v1/images/style/properties/261167465883f9d74752dfbcb912fa60_images.jpg
7736,Men,Accessories,Headwear,Caps,Red,Fall,2011,Casual,Puma Men Ferrari Lifestyle Red Cap,,7736.jpg,http://assets.myntassets.com/v1/images/style/properties/Puma-Men-Ferrari-Lifestyle-Red-Cap_48586ae4176104869e154c76a09aace4_images.jpg
34031,Boys,Apparel,Topwear,Shirts,Blue,Summer,2012,Casual,Gini and Jony Boys Check Blue Shirt,,34031.jpg,http://assets.myntassets.com/v1/images/style/properties/0f5f0082a3413804e4f2adc80d59a3bb_images.jpg
50574,Men,Apparel,Innerwear,Trunk,Charcoal,Summer,2016,Casual,Chromozome Men Pack of Two Trunks,,50574.jpg,http://assets.myntassets.com/v1/images/style/properties/Chromozome-Men-Charcoal-Pack-of-Two-Trunks_eee242524c525aeba025d69edbfac784_images.jpg
22968,Unisex,Accessories,Bags,Backpacks,Black,Summer,2011,Casual,U.S. Polo Assn. Unisex Casual Olive Backpack,,22968.jpg,http://assets.myntassets.com/v1/images/style/properties/768a928ae2726a525ee2a7142b977491_images.jpg
3396,Women,Accessories,Bags,Handbags,Blue,Winter,2015,Casual,Murcia Women Turquoise Blue Handbag,,3396.jpg,http://assets.myntassets.com/v1/images/style/properties/f71789410ce672f1c9c1be939ecd9f7e_images.jpg
31543,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012,Casual,Classic Polo Men Striped Navy Blue T-shirt,,31543.jpg,http://assets.myntassets.com/v1/images/style/properties/4a043d1c950303676ebb777a1f31efde_images.jpg
55006,Women,Personal Care,Lips,Lip Gloss,Copper,Spring,2017,NA,Lakme Sheer Satin Lip Gloss 51,,55006.jpg,http://assets.myntassets.com/v1/images/style/properties/Lakme-Sheer-Satin-Lip-Gloss-51_a10d5925678851da0b94a7e230f4e6e9_images.jpg
19329,Men,Footwear,Shoes,Casual Shoes,Brown,Fall,2011,Casual,Puma Men Standpunkt Brown Casual Shoes,,19329.jpg,http://assets.myntassets.com/v1/images/style/properties/bcb01252e8d12d743d85d0001586fee0_images.jpg
13613,Men,Apparel,Innerwear,Innerwear Vests,Red,Summer,2016,Casual,Hanes Men Sleeveless V Neck Red Innerwear T-shirt,,13613.jpg,http://assets.myntassets.com/v1/images/style/properties/edc8bd246a01901b33b58dad2aba1386_images.jpg
27426,Women,Apparel,Bottomwear,Shorts,Grey Melange,Winter,2015,Casual,Jockey Women Grey Melange Shorts,,27426.jpg,http://assets.myntassets.com/assets/images/27426/2016/2/8/11454933652080-Jockey-Women-Grey-Melange-Shorts-1291454933651500-1.jpg
2244,Women,Apparel,Topwear,Tshirts,Black,Fall,2010,Casual,ADIDAS Women's Black T-shirt,,2244.jpg,http://assets.myntassets.com/v1/images/style/properties/683aba986f6883e3a5c64fb97c994342_images.jpg
43163,Men,Accessories,Watches,Watches,White,Winter,2016,Casual,Fastrack Men White Dial Watch,,43163.jpg,http://assets.myntassets.com/v1/images/style/properties/0eb97e007901b52825760ea05ab73f09_images.jpg
33214,Women,Apparel,Topwear,Tunics,Black,Summer,2012,Casual,Sepia Women Printed Black & Green Tunic,,33214.jpg,http://assets.myntassets.com/v1/images/style/properties/03ebf01907cd1829a47dd66600543a56_images.jpg
10096,Women,Footwear,Shoes,Sports Shoes,Blue,Fall,2011,Sports,Reebok Women Reeflex Run Blue Sports Shoes,,10096.jpg,http://assets.myntassets.com/v1/images/style/properties/ab539228aaa6b834a99eef6cf339c057_images.jpg
11144,Men,Apparel,Topwear,Shirts,Black,Fall,2011,Casual,Scullers Men Price Catch Black Shirts,,11144.jpg,http://assets.myntassets.com/v1/images/style/properties/94ff278a731ad83bf42f0b44ebd6e38b_images.jpg
25371,Men,Apparel,Innerwear,Innerwear Vests,Maroon,Summer,2016,Casual,Levis Men Maroon Innerwear Vest,,25371.jpg,http://assets.myntassets.com/v1/images/style/properties/b6ba990c288d73cee599dedcd27e1098_images.jpg
20603,Women,Accessories,Bags,Handbags,Black,Winter,2015,Casual,Baggit Women Selection Mayur Black Sling Bag,,20603.jpg,http://assets.myntassets.com/v1/images/style/properties/9598b35f6e2de51542d2c2ef9110f86b_images.jpg
58719,Women,Apparel,Topwear,Kurtas,Off White,Summer,2012,Ethnic,ALayna Women Off White Kurta,,58719.jpg,http://assets.myntassets.com/v1/images/style/properties/ALayna-Women-Off-White-Kurta_7bcf85e4b08cb7c1dd41f805d4dfae1d_images.jpg
11978,Men,Footwear,Sandal,Sandals,Navy Blue,Summer,2012,Casual,FILA Men Aruba Navy Blue Sandal,,11978.jpg,http://assets.myntassets.com/v1/images/style/properties/5c439c0c29672ff85b3aaafb66a43ae8_images.jpg
36766,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual,Maxima Men Black Watch,,36766.jpg,http://assets.myntassets.com/v1/images/style/properties/244ce269d1bb4273bdf95a427083ef2a_images.jpg
45294,Women,Accessories,Watches,Watches,Black,Winter,2016,Casual,CASIO SHEEN Women Black Dial Watch SX041,,45294.jpg,http://assets.myntassets.com/assets/images/45294/2016/2/11/11455184679645-Casio-Women-Black-Dial-Watch-6591455184679230-1.jpg
52223,Women,Accessories,Jewellery,Necklace and Chains,White,Fall,2012,Casual,Lencia White Swarovski Pearl Necklace,,52223.jpg,http://assets.myntassets.com/v1/images/style/properties/Lencia-White-Swarovski-Pearl-Necklace_e5da32190af372b0a3a58a27f6616450_images.jpg
34455,Women,Footwear,Shoes,Heels,Black,Spring,2013,Formal,Rocia Women Black Shoes,,34455.jpg,http://assets.myntassets.com/v1/images/style/properties/45f254c1992b0d9a55adf6c7c7f20ed8_images.jpg
6280,Men,Apparel,Topwear,Tshirts,Pink,Summer,2011,Casual,UCB Men's Making Light Pink T-shirt,,6280.jpg,http://assets.myntassets.com/v1/images/style/properties/841e642f22d1031b940126b54f3fe2bc_images.jpg
46075,Men,Accessories,Belts,Belts,Black,Summer,2012,Casual,Lino Perros Men Black Leather Belt,,46075.jpg,http://assets.myntassets.com/v1/images/style/properties/4384892e6c432bcd6aad44d1e3792437_images.jpg
35587,Men,Footwear,Sandal,Sandals,Brown,Summer,2013,Casual,Gliders Men Brown Leather Sandals,,35587.jpg,http://assets.myntassets.com/v1/images/style/properties/Gliders-Men-Brown-Leather-Sandals_95633c99c7d10aa8995f5c3d6920374d_images.jpg
7352,Men,Apparel,Topwear,Tshirts,Purple,Fall,2011,Casual,Tantra Men's Whatever Purple T-shirt,,7352.jpg,http://assets.myntassets.com/v1/images/style/properties/d4622bdcbde3a2544ce0ba6c4ae4541b_images.jpg
27042,Women,Accessories,Bags,Clutches,Black,Summer,2012,Casual,Yelloe Black Animal Print Clutch,,27042.jpg,http://assets.myntassets.com/v1/images/style/properties/Yelloe-Black-Animal-Print-Clutche15b6d1186ace2eb2a844cf143e0e597_images.jpg
2620,Men,Apparel,Topwear,Tshirts,Blue,Fall,2010,Sports,Nike Men's Colors Team India T-shirt,,2620.jpg,http://assets.myntassets.com/v1/images/style/properties/bb406db0fb2f98a1a49538fc1b14c444_images.jpg
43507,Men,Apparel,Topwear,Tshirts,Maroon,Summer,2012,Casual,French Connection Men Maroon T-shirt,,43507.jpg,http://assets.myntassets.com/v1/images/style/properties/e12348ff6e8ce788a82060aa7bbd55f6_images.jpg
28836,Women,Apparel,Topwear,Kurtas,Multi,Summer,2012,Ethnic,BIBA Women Printed Multi Coloured Kurta,,28836.jpg,http://assets.myntassets.com/v1/images/style/properties/cf493bdbb43980ef920fbc7b0186defb_images.jpg
31127,Girls,Apparel,Dress,Dresses,Black,Summer,2012,Casual,Gini and Jony Girls Black Dress,,31127.jpg,http://assets.myntassets.com/v1/images/style/properties/1f7c87ee0ac12c35df8c1dd28e2cd692_images.jpg
26190,Men,Personal Care,Fragrance,Perfume and Body Mist,Blue,Spring,2017,Casual,4711 Kolnisch Wasser Men Perfume,,26190.jpg,http://assets.myntassets.com/v1/images/style/properties/7a987d9396adbb584aa6ceb2cca10fa0_images.jpg
55462,Women,Personal Care,Lips,Lipstick,Purple,Spring,2017,Casual,Revlon Super Lustrous Plum Baby Lipstick 313,,55462.jpg,http://assets.myntassets.com/v1/images/style/properties/Revlon-Super-Lustrous-Plum-Baby-Lipstick-313_fa487d6576dd8b154e41518ee55a70e5_images.jpg
11520,Women,Apparel,Bottomwear,Jeans,Black,Fall,2011,Casual,United Colors of Benetton Women Denim Black Jeans,,11520.jpg,http://assets.myntassets.com/v1/images/style/properties/5c145f1074d79ebf9aff413ccfe6e910_images.jpg
25715,Unisex,Accessories,Headwear,Caps,Blue,Summer,2012,Sports,ADIDAS Unisex Blue Cap,,25715.jpg,http://assets.myntassets.com/v1/images/style/properties/Adidas-Unisex-Green-Cape37522dbe6fd8d3810a3b39ef9aa6f2e_images.jpg
41250,Men,Accessories,Belts,Belts,Brown,Summer,2012,Formal,Arrow Men Black & Brown Reversible Belt,,41250.jpg,http://assets.myntassets.com/v1/images/style/properties/Arrow-Men-Black---Brown-Reversible-Belt_869df184bfc3eb57e41573e7b3b7c076_images.jpg
40382,Women,Apparel,Topwear,Tops,Pink,Summer,2012,Casual,Tokyo Talkies Women Pink Top,,40382.jpg,http://assets.myntassets.com/v1/images/style/properties/ff487d5e2a7f343d35859997db375cab_images.jpg
38298,Men,Accessories,Wallets,Wallets,Brown,Summer,2012,Casual,Reid & Taylor Men Brown Wallet,,38298.jpg,http://assets.myntassets.com/v1/images/style/properties/Reid---Taylor-Men-Wallets_96ad37ba32edf59cba28a45efa7d9571_images.jpg
57335,Women,Apparel,Innerwear,Bra,White,Winter,2015,Casual,Amante White Bra BCSO01,,57335.jpg,http://assets.myntassets.com/v1/images/style/properties/Amante-Women-AmanteWhiteBra-White-Bra_377ee108d4470e931fb1c5bab38ed295_images.jpg
52647,Women,Accessories,Bags,Handbags,Black,Summer,2012,Casual,Mod'acc Women Black Handbag,,52647.jpg,http://assets.myntassets.com/v1/images/style/properties/Modacc-Women-Black-Handbag_bc90660f883df700267dfac2d919b455_images.jpg
20267,Women,Footwear,Shoes,Heels,Black,Winter,2015,Casual,Catwalk Women Casual Black Heels,,20267.jpg,http://assets.myntassets.com/v1/images/style/properties/dedbae54d5a67c52c6b08cb832f50622_images.jpg
14052,Men,Apparel,Topwear,Shirts,White,Fall,2011,Casual,Flying Machine Men Solid White Shirts,,14052.jpg,http://assets.myntassets.com/v1/images/style/properties/1c40d2b94c58f8037380b197a26f567d_images.jpg
53795,Men,Apparel,Topwear,Tshirts,Black,Summer,2012,Casual,Puma Men Black T-shirt,,53795.jpg,http://assets.myntassets.com/v1/images/style/properties/Puma-Men-Black-T-shirt_d019196a9f38dbfea90a6f38649bfef6_images.jpg
44722,Women,Footwear,Flip Flops,Flip Flops,Orange,Summer,2012,Casual,Lotto Women Red & Orange Disco Holic Flip Flops,,44722.jpg,http://assets.myntassets.com/v1/images/style/properties/Lotto-Women-Blue---Red-Disco-Holic-Flip-Flops_0eabb4ca00b0b575b10fa37c8c8bd4a0_images.jpg
5405,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011,Sports,Kalenji Ekiden Comfort Prime 2011,,5405.jpg,http://assets.myntassets.com/v1/images/style/properties/07932c2277eda49d29639f0fe3c4e4c6_images.jpg
39178,Women,Apparel,Topwear,Kurtas,Blue,Summer,2012,Ethnic,Aneri Women Blue & Brown Printed Kurta,,39178.jpg,http://assets.myntassets.com/v1/images/style/properties/63db656dc4734d22a042a82d4d2220b4_images.jpg
32590,Women,Apparel,Bottomwear,Shorts,Brown,Summer,2012,Casual,ONLY Women Brown Shorts,,32590.jpg,http://assets.myntassets.com/v1/images/style/properties/36fea288ee96091dc00afe5c45ba4805_images.jpg
11712,Men,Apparel,Topwear,Shirts,Blue,Summer,2011,Casual,Lee Men Solid Blue Shirts,,11712.jpg,http://assets.myntassets.com/v1/images/style/properties/167dfcd0f558d3963d42cb9d98961f95_images.jpg
25527,Women,Apparel,Topwear,Shirts,Green,Summer,2012,Casual,Wrangler Women Stella Green Shirt,,25527.jpg,http://assets.myntassets.com/v1/images/style/properties/265eaf9a05b99fdb4dbe35b18b471e8d_images.jpg
57107,Women,Apparel,Topwear,Tops,Olive,Summer,2012,Casual,Elle Women Green Essentials Top,,57107.jpg,http://assets.myntassets.com/v1/images/style/properties/Elle-Women-Green-Essentials-Top_4005e959727a4e1d62466cbac510a810_images.jpg
20869,Men,Footwear,Sandal,Sandals,Brown,Fall,2011,Casual,Fila Men Camper Brown Sandals,,20869.jpg,http://assets.myntassets.com/v1/images/style/properties/29fd56a0b77043ee672235e0cfd353cc_images.jpg
33442,Women,Accessories,Bags,Handbags,Teal,Winter,2016,Casual,Baggit Women Rade Doko Teal Handbag,,33442.jpg,http://assets.myntassets.com/v1/images/style/properties/80ffbb3edcd94ef2b348c5e53dc29621_images.jpg
58973,Women,Personal Care,Fragrance,Perfume and Body Mist,Pink,Spring,2017,Casual,Colour Me Women Pink Perfume,,58973.jpg,http://assets.myntassets.com/v1/images/style/properties/Colour-Me-Women-Pink-Perfume_0fce837cf337e245edf7830f2884376d_images.jpg
52475,Women,Apparel,Loungewear and Nightwear,Bath Robe,White,Winter,2015,NA,Red Rose White & Red Dot Print Bath Robe,,52475.jpg,http://assets.myntassets.com/assets/images/52475/2016/1/4/11451906716090-Red-Rose-Women-White--Red-Polka-Dot-Print-Bath-Robe-8241451906713582-1.jpg
39944,Men,Footwear,Shoes,Casual Shoes,Grey,Summer,2013,Casual,GAS Men Grey Namib Shoes,,39944.jpg,http://assets.myntassets.com/v1/images/style/properties/a63da69bf6b0a00d95dde7d444f57bc5_images.jpg
21187,Men,Footwear,Flip Flops,Flip Flops,Yellow,Summer,2011,Casual,ADIDAS Men Plugged In Yellow Flip Flops,,21187.jpg,http://assets.myntassets.com/v1/images/style/properties/fc3c2314edb31f522eab09b78ebede00_images.jpg
36130,Men,Footwear,Shoes,Casual Shoes,Grey,Summer,2012,Casual,Nike Men Dunk High Grey Shoes,,36130.jpg,http://assets.myntassets.com/v1/images/style/properties/ca603a625578f83eebaa222051bb442b_images.jpg
44510,Unisex,Footwear,Shoes,Casual Shoes,Black,Summer,2012,Casual,Converse Unisex Black Shoes,,44510.jpg,http://assets.myntassets.com/v1/images/style/properties/60e3adcc93dac38c1a11aeff00b90822_images.jpg
20055,Women,Accessories,Mufflers,Mufflers,Grey,Fall,2011,Casual,United Colors Of Benetton Women Grey Muffler,,20055.jpg,http://assets.myntassets.com/v1/images/style/properties/fa0228df29b9f0e6f46a58f62fed8038_images.jpg
50322,Women,Apparel,Topwear,Kurtas,Black,Summer,2012,Ethnic,Aurelia Women Black Kurta,,50322.jpg,http://assets.myntassets.com/v1/images/style/properties/Aurelia-Women-Black-Kurta_c4c320f95ca75370cd5968f71c1e94f0_images.jpg
28238,Men,Personal Care,Fragrance,Deodorant,Black,Spring,2017,Casual,Park Avenue Men Cruise Deo,,28238.jpg,http://assets.myntassets.com/v1/images/style/properties/9d22cd623d2c887d649df21a6a1758ce_images.jpg
13879,Men,Apparel,Topwear,Shirts,Red,Fall,2011,Casual,Scullers Men Check Red Shirts,,13879.jpg,http://assets.myntassets.com/v1/images/style/properties/01e181b9f43cdda40a21b6f05e97666c_images.jpg
47395,Women,Accessories,Bags,Handbags,Green,Summer,2012,Casual,Baggit Women Green Handbag,,47395.jpg,http://assets.myntassets.com/v1/images/style/properties/83e6f0f11f87f208f15e833fede48f5c_images.jpg
46247,Women,Apparel,Topwear,Tunics,Pink,Summer,2012,Casual,Fusion Beats Women Dark Pink Tunic,,46247.jpg,http://assets.myntassets.com/v1/images/style/properties/552349c3a71d91b9f26a26d66dafc5fa_images.jpg
7160,Women,Apparel,Topwear,Tunics,Purple,Fall,2011,Casual,Scullers For Her Women Fashion Summer Lite Aubergine Tunics,,7160.jpg,http://assets.myntassets.com/v1/images/style/properties/c50036bd2469e6bceef6f8ac1c34fe8e_images.jpg
22702,Women,Footwear,Shoes,Casual Shoes,Beige,Fall,2011,Casual,Nike Women Beige Dunk High Casual Shoes,,22702.jpg,http://assets.myntassets.com/v1/images/style/properties/072446b47aeccf5ef6837c6ec38dee0c_images.jpg
8914,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011,Sports,Puma Men Future Cat Remix SF White Sports Shoes,,8914.jpg,http://assets.myntassets.com/v1/images/style/properties/b1d9e4498de202e29570bd08090f26a9_images.jpg
16537,Men,Accessories,Headwear,Caps,Blue,Fall,2011,Casual,Probase Men Check Blue Cap,,16537.jpg,http://assets.myntassets.com/v1/images/style/properties/8680d7b6d8acbf1405c70fb76d61c50d_images.jpg
43735,Women,Accessories,Jewellery,Bangle,Gold,Summer,2012,Ethnic,Royal Diadem Set of 2 Golden Bangles,,43735.jpg,http://assets.myntassets.com/v1/images/style/properties/844538a2e29332348d82db7ac9e654f3_images.jpg
13045,Women,Footwear,Shoes,Flats,Maroon,Winter,2012,Casual,Inc 5 Women Casual Maroon Sandals,,13045.jpg,http://assets.myntassets.com/v1/images/style/properties/32d7552ec969da21fa44144d0feacd1b_images.jpg
27270,Women,Apparel,Topwear,Kurtas,Maroon,Fall,2011,Ethnic,Mother Earth Women Printed Maroon Kurta,,27270.jpg,http://assets.myntassets.com/v1/images/style/properties/ffd7ff3429c7b21608356a3151f9d3d4_images.jpg
12197,Men,Apparel,Topwear,Tshirts,Orange,Summer,2013,Casual,Basics Men Orange Polo T-shirt,,12197.jpg,http://assets.myntassets.com/v1/images/style/properties/18df81e244e799aeac9f715dd9465b2d_images.jpg
